	id	treatment	condition	day	bwc	bur2h	dscore	nesting
738	EW45	panc. cancer	PDA + Gal/Met	0	99.6	4.57516339869281	3	4
739	EW45	panc. cancer	PDA + Gal/Met	1	100	130.718954248366	0	5
740	EW45	panc. cancer	PDA + Gal/Met	2	101.6	130.718954248366	0	4
741	EW45	panc. cancer	PDA + Gal/Met	4	101.6	49.0196078431373	0	4
742	EW45	panc. cancer	PDA + Gal/Met	18	99.2	0	0	4
743	EW45	panc. cancer	PDA + Gal/Met	35	95.6	0	0	6
744	EW47	panc. cancer	PDA + Gal/Met	-1	100	100	0	4
745	EW47	panc. cancer	PDA + Gal/Met	0	94.3722943722944	6	3	4
746	EW47	panc. cancer	PDA + Gal/Met	1	100.4329004329	96.5	0	5
747	EW47	panc. cancer	PDA + Gal/Met	2	97.8354978354978	97	0	5
748	EW47	panc. cancer	PDA + Gal/Met	4	94.8051948051948	0	3	6
749	EW47	panc. cancer	PDA + Gal/Met	18	97.8354978354978	23.5	0	6
750	EW47	panc. cancer	PDA + Gal/Met	35	98.2683982683983	100	0	6
751	EW50	panc. cancer	PDA + Gal/Met	-1	100	100	0	5
752	EW50	panc. cancer	PDA + Gal/Met	0	94.8	0	3	1
753	EW50	panc. cancer	PDA + Gal/Met	1	100	58.695652173913	0	5
754	EW50	panc. cancer	PDA + Gal/Met	2	100.4	102.717391304348	0	5
755	EW50	panc. cancer	PDA + Gal/Met	4	97.2	3.26086956521739	3	5
756	EW50	panc. cancer	PDA + Gal/Met	18	96.4	0	0	4
757	EW50	panc. cancer	PDA + Gal/Met	35	96.4	108.695652173913	0	5
